TradeNumber,Instrument,Direction,Quantity,EntryTime,EntryPrice,EntryName,ExitTime,ExitPrice,ExitName,ProfitPoints,ProfitTicks,ProfitCurrency,Commission,CumProfitCurrency,MaePoints,MfePoints
448,NQ,Long,1,2017-07-10 23:07:00,8734,VAB,2017-07-10 23:10:00,8733,Stop loss,-1.288,-5.152,-25.76,5.76,-2491.24000000001,1,0
449,NQ,Long,1,2017-07-11 00:45:00,8734,VAB,2017-07-11 00:50:00,8734.75,Profit target,0.462,1.848,9.24,5.76,-2482.00000000001,0.25,0.75
450,NQ,Short,1,2017-07-11 07:13:00,8717.5,VAB,2017-07-11 07:22:00,8718.75,Stop loss,-1.538,-6.152,-30.76,5.76,-2512.76000000001,1.25,1
451,NQ,Short,1,2017-07-11 07:56:00,8717.75,VAB,2017-07-11 08:01:00,8715.5,Profit target,1.962,7.848,39.24,5.76,-2473.52000000001,0.75,2.25
452,NQ,Long,1,2017-07-11 14:08:00,8743.75,VAB,2017-07-11 14:15:00,8747.5,Profit target,3.462,13.848,69.24,5.76,-2404.28000000001,1.25,3.75
453,NQ,Long,1,2017-07-12 12:16:00,8804.5,VAB,2017-07-12 12:23:00,8799.75,Stop loss,-5.038,-20.152,-100.76,5.76,-2505.04000000001,4.75,0.5
454,NQ,Long,1,2017-07-12 13:23:00,8811.75,VAB,2017-07-12 14:15:00,8820.75,Profit target,8.712,34.848,174.24,5.76,-2330.80000000001,2,9
455,NQ,Long,1,2017-07-13 02:52:00,8838,VAB,2017-07-13 03:00:00,8835.5,Stop loss,-2.788,-11.152,-55.76,5.76,-2386.56000000001,2.5,0.5
456,NQ,Short,1,2017-07-16 21:55:00,8880,VAB,2017-07-16 22:01:00,8882,Stop loss,-2.288,-9.152,-45.76,5.76,-2432.32000000001,2,0.5
457,NQ,Short,1,2017-07-17 03:59:00,8880,VAB,2017-07-17 04:01:00,8881,Stop loss,-1.288,-5.152,-25.76,5.76,-2458.08000000001,1,0
458,NQ,Short,1,2017-07-17 04:32:00,8875,VAB,2017-07-17 04:33:00,8876.5,Stop loss,-1.788,-7.152,-35.76,5.76,-2493.84000000001,1.5,0
459,NQ,Long,1,2017-07-18 23:02:00,8936,VAB,2017-07-18 23:08:00,8935,Stop loss,-1.288,-5.152,-25.76,5.76,-2519.60000000001,1.25,0.75
460,NQ,Short,1,2017-07-19 06:20:00,8929.5,VAB,2017-07-19 06:21:00,8930.25,Stop loss,-1.038,-4.152,-20.76,5.76,-2540.36000000001,0.75,0.5
461,NQ,Long,1,2017-07-19 13:07:00,8954.75,VAB,2017-07-19 13:37:00,8952.75,Stop loss,-2.288,-9.152,-45.76,5.76,-2586.12000000001,2,2.25
462,NQ,Long,1,2017-07-19 19:37:00,8953.75,VAB,2017-07-19 20:21:00,8952.5,Stop loss,-1.538,-6.152,-30.76,5.76,-2616.88000000001,1.25,1.25
463,NQ,Long,1,2017-07-20 19:31:00,8954,VAB,2017-07-20 19:36:00,8953,Stop loss,-1.288,-5.152,-25.76,5.76,-2642.64000000001,1,0
464,NQ,Short,1,2017-07-23 22:18:00,8939,VAB,2017-07-23 22:19:00,8940.25,Stop loss,-1.538,-6.152,-30.76,5.76,-2673.40000000001,1.25,0
465,NQ,Short,1,2017-07-23 22:23:00,8939,VAB,2017-07-23 22:57:00,8940.5,Stop loss,-1.788,-7.152,-35.76,5.76,-2709.16000000001,1.5,1
466,NQ,Long,1,2017-07-27 02:22:00,9015,VAB,2017-07-27 02:22:00,9014,Stop loss,-1.288,-5.152,-25.76,5.76,-2734.92000000001,1,0
467,NQ,Long,1,2017-07-28 10:57:00,8932.75,VAB,2017-07-28 11:03:00,8941.75,Profit target,8.712,34.848,174.24,5.76,-2560.68000000001,1.75,9
468,NQ,Long,1,2017-07-28 12:48:00,8948.5,VAB,2017-07-28 12:54:00,8944.25,Stop loss,-4.538,-18.152,-90.76,5.76,-2651.44000000001,4.25,0.25
469,NQ,Long,1,2017-08-01 05:31:00,8942,VAB,2017-08-01 05:34:00,8941.25,Stop loss,-1.038,-4.152,-20.76,5.76,-2672.20000000001,0.75,1.25
470,NQ,Long,1,2017-08-03 06:55:00,8948.5,VAB,2017-08-03 07:04:00,8951,Profit target,2.212,8.848,44.24,5.76,-2627.96000000001,0.5,2.5
471,NQ,Long,1,2017-08-04 05:26:00,8930.75,VAB,2017-08-04 05:40:00,8932.5,Profit target,1.462,5.848,29.24,5.76,-2598.72000000001,0.25,1.75
472,NQ,Long,1,2017-08-04 06:13:00,8931.75,VAB,2017-08-04 07:17:00,8929.75,Stop loss,-2.288,-9.152,-45.76,5.76,-2644.48000000001,2,2.75
473,NQ,Long,1,2017-08-06 22:37:00,8951.75,VAB,2017-08-06 22:45:00,8952.75,Profit target,0.712,2.848,14.24,5.76,-2630.24000000001,0,1
474,NQ,Short,1,2017-08-07 06:14:00,8935.5,VAB,2017-08-07 06:14:00,8936.5,Stop loss,-1.288,-5.152,-25.76,5.76,-2656.00000000001,1,0
475,NQ,Short,1,2017-08-10 10:18:00,8884,VAB,2017-08-10 10:43:00,8871.75,Profit target,11.962,47.848,239.24,5.76,-2416.76000000001,1.75,12.25
476,NQ,Short,1,2017-08-11 06:46:00,8802.25,VAB,2017-08-11 07:07:00,8807.5,Stop loss,-5.538,-22.152,-110.76,5.76,-2527.52000000001,5.25,3.5
477,NQ,Long,1,2017-08-14 14:51:00,8940,VAB,2017-08-14 14:52:00,8945.5,Profit target,5.212,20.848,104.24,5.76,-2423.28000000001,2,5.5
478,NQ,Long,1,2017-08-14 15:12:00,8943.5,VAB,2017-08-14 16:00:00,8946.5,Exit on session close,2.712,10.848,54.24,5.76,-2369.04000000001,2,5
479,NQ,Long,1,2017-08-15 07:00:00,8962,VAB,2017-08-15 07:06:00,8960.75,Stop loss,-1.538,-6.152,-30.76,5.76,-2399.80000000001,1.25,1
480,NQ,Short,1,2017-08-15 10:53:00,8939,VAB,2017-08-15 11:05:00,8943,Stop loss,-4.288,-17.152,-85.76,5.76,-2485.56000000001,4,2.5
481,NQ,Short,1,2017-08-17 06:37:00,8939,VAB,2017-08-17 06:37:00,8936,Profit target,2.712,10.848,54.24,5.76,-2431.32000000001,0,3
482,NQ,Long,1,2017-08-18 06:12:00,8849.5,VAB,2017-08-18 06:12:00,8848.5,Stop loss,-1.288,-5.152,-25.76,5.76,-2457.08000000001,1,0
483,NQ,Long,1,2017-08-18 06:41:00,8849.5,VAB,2017-08-18 06:50:00,8852,Profit target,2.212,8.848,44.24,5.76,-2412.84000000001,1.25,2.5
484,NQ,Long,1,2017-08-21 07:07:00,8832,VAB,2017-08-21 07:18:00,8829,Stop loss,-3.288,-13.152,-65.76,5.76,-2478.60000000001,3,0.25
485,NQ,Short,1,2017-08-21 13:40:00,8808.75,VAB,2017-08-21 13:45:00,8811.25,Stop loss,-2.788,-11.152,-55.76,5.76,-2534.36000000002,4,3.5
486,NQ,Short,1,2017-08-22 19:58:00,8907.5,VAB,2017-08-22 20:19:00,8909.5,Stop loss,-2.288,-9.152,-45.76,5.76,-2580.12000000002,2,1
487,NQ,Short,1,2017-08-22 21:06:00,8906.75,VAB,2017-08-22 21:10:00,8906,Profit target,0.462,1.848,9.24,5.76,-2570.88000000002,0.25,0.75
488,NQ,Short,1,2017-08-23 05:41:00,8894.25,VAB,2017-08-23 05:53:00,8897,Stop loss,-3.038,-12.152,-60.76,5.76,-2631.64000000002,2.75,0.75
489,NQ,Short,1,2017-08-23 07:24:00,8890.75,VAB,2017-08-23 07:34:00,8887.75,Profit target,2.712,10.848,54.24,5.76,-2577.40000000002,1.5,3
490,NQ,Long,1,2017-08-24 04:50:00,8890.5,VAB,2017-08-24 04:56:00,8893,Profit target,2.212,8.848,44.24,5.76,-2533.16000000002,1.25,2.5
491,NQ,Long,1,2017-08-29 12:06:00,8894,VAB,2017-08-29 12:14:00,8890.75,Stop loss,-3.538,-14.152,-70.76,5.76,-2603.92000000002,3.25,1.25
492,NQ,Long,1,2017-08-29 19:52:00,8910.75,VAB,2017-08-29 19:57:00,8909.25,Stop loss,-1.788,-7.152,-35.76,5.76,-2639.68000000002,1.5,1.25
493,NQ,Long,1,2017-08-30 20:02:00,8980.25,VAB,2017-08-30 20:19:00,8978.5,Stop loss,-2.038,-8.152,-40.76,5.76,-2680.44000000002,1.75,1.25
494,NQ,Long,1,2017-08-31 00:59:00,8978.75,VAB,2017-08-31 01:00:00,8978,Stop loss,-1.038,-4.152,-20.76,5.76,-2701.20000000002,0.75,0.25
495,NQ,Long,1,2017-08-31 15:36:00,9026.5,VAB,2017-08-31 16:00:00,9028.5,Exit on session close,1.712,6.848,34.24,5.76,-2666.96000000002,0.25,3
496,NQ,Short,1,2017-09-01 13:37:00,9022,VAB,2017-09-01 13:48:00,9023.5,Stop loss,-1.788,-7.152,-35.76,5.76,-2702.72000000002,1.5,1.25
497,NQ,Short,1,2017-09-08 03:56:00,8985.5,VAB,2017-09-08 03:57:00,8986.5,Stop loss,-1.288,-5.152,-25.76,5.76,-2728.48000000002,1,0.5
498,NQ,Long,1,2017-09-13 14:33:00,9029.25,VAB,2017-09-13 14:38:00,9026.75,Stop loss,-2.788,-11.152,-55.76,5.76,-2784.24000000002,2.5,0.5
499,NQ,Long,1,2017-09-15 01:29:00,8994,VAB,2017-09-15 01:31:00,8993,Stop loss,-1.288,-5.152,-25.76,5.76,-2810.00000000002,1,0
500,NQ,Long,1,2017-09-19 06:27:00,9017.5,VAB,2017-09-19 06:27:00,9016,Stop loss,-1.788,-7.152,-35.76,5.76,-2845.76000000002,1.5,0
501,NQ,Long,1,2017-09-20 04:22:00,9022.25,VAB,2017-09-20 04:25:00,9021,Stop loss,-1.538,-6.152,-30.76,5.76,-2876.52000000002,1.25,0.25
502,NQ,Long,1,2017-09-20 04:30:00,9022.25,VAB,2017-09-20 04:31:00,9020.75,Stop loss,-1.788,-7.152,-35.76,5.76,-2912.28000000002,1.5,0
503,NQ,Long,1,2017-09-21 05:08:00,8998.75,VAB,2017-09-21 05:11:00,8997.5,Stop loss,-1.538,-6.152,-30.76,5.76,-2943.04000000002,1.25,0.25
504,NQ,Short,1,2017-09-22 01:01:00,8949.5,VAB,2017-09-22 01:01:00,8950.5,Stop loss,-1.288,-5.152,-25.76,5.76,-2968.80000000002,1,0
505,NQ,Long,1,2017-09-26 03:38:00,8901.75,VAB,2017-09-26 03:48:00,8903.25,Profit target,1.212,4.848,24.24,5.76,-2944.56000000002,0.75,1.5
506,NQ,Long,1,2017-09-26 06:22:00,8912.75,VAB,2017-09-26 06:46:00,8915.5,Profit target,2.462,9.848,49.24,5.76,-2895.32000000002,1,2.75
507,NQ,Long,1,2017-09-26 22:29:00,8924.75,VAB,2017-09-26 22:39:00,8923.25,Stop loss,-1.788,-7.152,-35.76,5.76,-2931.08000000002,1.5,0.75
508,NQ,Long,1,2017-09-28 00:51:00,8972.5,VAB,2017-09-28 01:04:00,8971.5,Stop loss,-1.288,-5.152,-25.76,5.76,-2956.84000000002,1,1.5
509,NQ,Long,1,2017-09-29 00:56:00,8967,VAB,2017-09-29 00:57:00,8966.25,Stop loss,-1.038,-4.152,-20.76,5.76,-2977.60000000002,0.75,0
510,NQ,Long,1,2017-09-29 01:28:00,8967,VAB,2017-09-29 01:42:00,8965.75,Stop loss,-1.538,-6.152,-30.76,5.76,-3008.36000000002,1.25,1
511,NQ,Long,1,2017-09-29 06:34:00,8973,VAB,2017-09-29 06:35:00,8972.25,Stop loss,-1.038,-4.152,-20.76,5.76,-3029.12000000002,0.75,0
512,NQ,Long,1,2017-09-29 06:37:00,8973,VAB,2017-09-29 06:38:00,8972.25,Stop loss,-1.038,-4.152,-20.76,5.76,-3049.88000000002,0.75,0
513,NQ,Short,1,2017-10-02 18:59:00,9007.25,VAB,2017-10-02 19:17:00,9008.25,Stop loss,-1.288,-5.152,-25.76,5.76,-3075.64000000002,1,0.75
514,NQ,Long,1,2017-10-06 11:07:00,9083.75,VAB,2017-10-06 11:34:00,9091.5,Profit target,7.462,29.848,149.24,5.76,-2926.40000000002,3.5,7.75
515,NQ,Long,1,2017-10-09 00:54:00,9100.5,VAB,2017-10-09 00:56:00,9099.75,Stop loss,-1.038,-4.152,-20.76,5.76,-2947.16000000002,0.75,0
516,NQ,Short,1,2017-10-09 09:41:00,9100.25,VAB,2017-10-09 09:49:00,9094.25,Profit target,5.712,22.848,114.24,5.76,-2832.92000000002,1,6
517,NQ,Long,1,2017-10-09 23:12:00,9094,VAB,2017-10-09 23:15:00,9093.75,Stop loss,-0.538,-2.152,-10.76,5.76,-2843.68000000002,0.25,0
518,NQ,Long,1,2017-10-09 23:16:00,9094,VAB,2017-10-09 23:17:00,9093.75,Stop loss,-0.538,-2.152,-10.76,5.76,-2854.44000000002,0.25,0
519,NQ,Long,1,2017-10-10 01:27:00,9096.5,VAB,2017-10-10 01:49:00,9098,Profit target,1.212,4.848,24.24,5.76,-2830.20000000002,0.75,1.5
520,NQ,Long,1,2017-10-10 02:35:00,9099.75,VAB,2017-10-10 02:51:00,9098.25,Stop loss,-1.788,-7.152,-35.76,5.76,-2865.96000000002,1.5,0.5
521,NQ,Long,1,2017-10-10 23:13:00,9094.75,VAB,2017-10-11 00:50:00,9093.25,Stop loss,-1.788,-7.152,-35.76,5.76,-2901.72000000002,1.5,0.75
522,NQ,Long,1,2017-10-12 10:11:00,9111.5,VAB,2017-10-12 11:06:00,9119.5,Profit target,7.712,30.848,154.24,5.76,-2747.48000000002,2,8
523,NQ,Long,1,2017-10-12 22:54:00,9103,VAB,2017-10-12 22:55:00,9103.75,Profit target,0.462,1.848,9.24,5.76,-2738.24000000002,0.25,0.75
524,NQ,Long,1,2017-10-13 12:36:00,9128.5,VAB,2017-10-13 12:38:00,9127.25,Stop loss,-1.538,-6.152,-30.76,5.76,-2769.00000000002,1.25,0
525,NQ,Long,1,2017-10-16 19:06:00,9148.25,VAB,2017-10-16 19:10:00,9149.25,Profit target,0.712,2.848,14.24,5.76,-2754.76000000002,0.25,1
526,NQ,Long,1,2017-10-31 06:25:00,9265.5,VAB,2017-10-31 06:37:00,9269.5,Profit target,3.712,14.848,74.24,5.76,-2680.52000000002,1.75,4
527,NQ,Long,1,2017-11-08 12:46:00,9361.75,VAB,2017-11-08 13:16:00,9365.5,Profit target,3.462,13.848,69.24,5.76,-2611.28000000002,1.25,3.75
528,NQ,Short,1,2017-11-09 07:58:00,9316.75,VAB,2017-11-09 08:05:00,9318.75,Buy to cover,-2.288,-9.152,-45.76,5.76,-2657.04000000002,2.5,0.75
529,NQ,Short,1,2017-11-14 04:36:00,9336.5,VAB,2017-11-14 04:40:00,9338.5,Stop loss,-2.288,-9.152,-45.76,5.76,-2702.80000000002,2,0
530,NQ,Short,1,2017-11-15 02:26:00,9292,VAB,2017-11-15 02:32:00,9289,Profit target,2.712,10.848,54.24,5.76,-2648.56000000002,1.75,3
531,NQ,Short,1,2017-11-15 05:28:00,9285.5,VAB,2017-11-15 05:35:00,9286.75,Stop loss,-1.538,-6.152,-30.76,5.76,-2679.32000000003,1.25,0.75
532,NQ,Long,1,2017-11-16 10:41:00,9361.5,VAB,2017-11-16 10:54:00,9365.75,Profit target,3.962,15.848,79.24,5.76,-2600.08000000003,1.25,4.25
533,NQ,Short,1,2017-11-17 12:26:00,9356.75,VAB,2017-11-17 12:34:00,9359.25,Stop loss,-2.788,-11.152,-55.76,5.76,-2655.84000000003,2.5,1.75
534,NQ,Short,1,2017-11-17 12:54:00,9357.5,VAB,2017-11-17 13:16:00,9353.75,Profit target,3.462,13.848,69.24,5.76,-2586.60000000003,1.5,3.75
535,NQ,Short,1,2017-11-19 20:57:00,9321.75,VAB,2017-11-19 21:10:00,9323.75,Stop loss,-2.288,-9.152,-45.76,5.76,-2632.36000000003,2,2.25
536,NQ,Long,1,2017-11-20 21:01:00,9346.25,VAB,2017-11-20 21:05:00,9345.75,Stop loss,-0.788,-3.152,-15.76,5.76,-2648.12000000003,0.5,0.5
537,NQ,Long,1,2017-11-20 21:32:00,9346.5,VAB,2017-11-20 21:34:00,9345.75,Stop loss,-1.038,-4.152,-20.76,5.76,-2668.88000000003,0.75,0
538,NQ,Long,1,2017-11-21 12:06:00,9405,VAB,2017-11-21 12:10:00,9403.5,Stop loss,-1.788,-7.152,-35.76,5.76,-2704.64000000003,1.5,0.25
539,NQ,Short,1,2017-11-21 19:21:00,9404.25,VAB,2017-11-21 19:26:00,9406.25,Stop loss,-2.288,-9.152,-45.76,5.76,-2750.40000000003,2,0
540,NQ,Long,1,2017-11-23 20:45:00,9412.25,VAB,2017-11-23 20:48:00,9411.5,Stop loss,-1.038,-4.152,-20.76,5.76,-2771.16000000003,0.75,0.25
541,NQ,Long,1,2017-11-23 20:53:00,9412.25,VAB,2017-11-23 20:58:00,9411.5,Stop loss,-1.038,-4.152,-20.76,5.76,-2791.92000000003,0.75,0
542,NQ,Long,1,2017-11-24 05:39:00,9423.25,VAB,2017-11-24 05:53:00,9421.75,Stop loss,-1.788,-7.152,-35.76,5.76,-2827.68000000003,1.5,1
543,NQ,Short,1,2017-11-26 23:46:00,9430.75,VAB,2017-11-26 23:46:00,9431.5,Stop loss,-1.038,-4.152,-20.76,5.76,-2848.44000000003,0.75,0
544,NQ,Short,1,2017-11-27 00:24:00,9430.5,VAB,2017-11-27 00:41:00,9431.5,Stop loss,-1.288,-5.152,-25.76,5.76,-2874.20000000003,1,0.5
545,NQ,Short,1,2017-11-28 09:54:00,9442.5,VAB,2017-11-28 09:57:00,9438.25,Profit target,3.962,15.848,79.24,5.76,-2794.96000000003,1.25,4.25
546,NQ,Short,1,2017-11-28 22:40:00,9442.75,VAB,2017-11-28 22:48:00,9443.5,Stop loss,-1.038,-4.152,-20.76,5.76,-2815.72000000003,0.75,0.25
547,NQ,Short,1,2017-11-30 19:43:00,9373.5,VAB,2017-11-30 20:04:00,9365.5,Profit target,7.712,30.848,154.24,5.76,-2661.48000000003,1,8
548,NQ,Long,1,2017-12-05 12:36:00,9337.25,VAB,2017-12-05 13:15:00,9323.5,Stop loss,-14.038,-56.152,-280.76,5.76,-2942.24000000003,13.75,1.75
549,NQ,Long,1,2017-12-06 07:35:00,9282,VAB,2017-12-06 08:05:00,9282,Sell,-0.288,-1.152,-5.76,5.76,-2948.00000000003,4.5,2.25
550,NQ,Long,1,2017-12-06 19:36:00,9343,VAB,2017-12-06 19:36:00,9341.75,Stop loss,-1.538,-6.152,-30.76,5.76,-2978.76000000003,1.25,0
551,NQ,Long,1,2017-12-06 20:23:00,9343.75,VAB,2017-12-06 20:40:00,9341.25,Stop loss,-2.788,-11.152,-55.76,5.76,-3034.52000000003,2.5,0.75
552,NQ,Long,1,2017-12-06 22:57:00,9343.75,VAB,2017-12-06 23:07:00,9341.75,Stop loss,-2.288,-9.152,-45.76,5.76,-3080.28000000003,2,0
553,NQ,Long,1,2017-12-06 23:10:00,9343.75,VAB,2017-12-06 23:40:00,9347.25,Profit target,3.212,12.848,64.24,5.76,-3016.04000000003,1,3.5
554,NQ,Long,1,2017-12-07 04:06:00,9344.25,VAB,2017-12-07 05:01:00,9339,Stop loss,-5.538,-22.152,-110.76,5.76,-3126.80000000003,5.25,3.25
555,NQ,Long,1,2017-12-07 15:01:00,9343.75,VAB,2017-12-07 16:00:00,9350,Exit on session close,5.962,23.848,119.24,5.76,-3007.56000000003,2,6.75
556,NQ,Long,1,2017-12-15 02:32:00,9428.75,VAB,2017-12-15 03:05:00,9429.25,Sell,0.212,0.848,4.24,5.76,-3003.32000000003,1.75,1.75
557,NQ,Long,1,2017-12-17 23:11:00,9527.75,VAB,2017-12-17 23:13:00,9527.25,Stop loss,-0.788,-3.152,-15.76,5.76,-3019.08000000003,0.5,0
558,NQ,Long,1,2017-12-18 05:36:00,9544.5,VAB,2017-12-18 05:51:00,9543.25,Stop loss,-1.538,-6.152,-30.76,5.76,-3049.84000000003,1.25,1.75
559,NQ,Short,1,2017-12-20 10:08:00,9481.25,VAB,2017-12-20 10:43:00,9489.25,Stop loss,-8.288,-33.152,-165.76,5.76,-3215.60000000003,8,6.5
560,NQ,Short,1,2017-12-20 14:16:00,9492.75,VAB,2017-12-20 14:19:00,9496.25,Stop loss,-3.788,-15.152,-75.76,5.76,-3291.36000000003,3.5,0.25
561,NQ,Short,1,2017-12-22 09:36:00,9488.5,VAB,2017-12-22 09:49:00,9491.25,Stop loss,-3.038,-12.152,-60.76,5.76,-3352.12000000003,2.75,3
562,NQ,Short,1,2017-12-22 10:03:00,9488.5,VAB,2017-12-22 10:08:00,9483,Profit target,5.212,20.848,104.24,5.76,-3247.88000000003,1.75,5.5
563,NQ,Long,1,2017-12-29 04:56:00,9464.5,VAB,2017-12-29 05:27:00,9468.25,Profit target,3.462,13.848,69.24,5.76,-3178.64000000003,0.5,3.75
564,NQ,Long,1,2017-12-29 06:56:00,9473.75,VAB,2017-12-29 06:59:00,9473,Stop loss,-1.038,-4.152,-20.76,5.76,-3199.40000000003,0.75,0.5
565,NQ,Long,1,2018-01-02 12:08:00,9510,VAB,2018-01-02 12:16:00,9508.25,Stop loss,-2.038,-8.152,-40.76,5.76,-3240.16000000003,1.75,1.5
566,NQ,Long,1,2018-01-05 15:54:00,9674,VAB,2018-01-05 16:00:00,9672.5,Exit on session close,-1.788,-7.152,-35.76,5.76,-3275.92000000003,2.5,0.25
567,NQ,Short,1,2018-01-07 20:01:00,9678.5,VAB,2018-01-07 20:12:00,9676.25,Profit target,1.962,7.848,39.24,5.76,-3236.68000000003,0.5,2.25
568,NQ,Short,1,2018-01-07 23:17:00,9676.25,VAB,2018-01-07 23:37:00,9677.5,Stop loss,-1.538,-6.152,-30.76,5.76,-3267.44000000003,1.25,1.5
569,NQ,Short,1,2018-01-08 23:28:00,9691,VAB,2018-01-08 23:44:00,9691.75,Stop loss,-1.038,-4.152,-20.76,5.76,-3288.20000000003,0.75,0.75
570,NQ,Short,1,2018-01-08 23:59:00,9691,VAB,2018-01-09 00:01:00,9691.75,Stop loss,-1.038,-4.152,-20.76,5.76,-3308.96000000003,0.75,0
571,NQ,Short,1,2018-01-10 00:25:00,9686.25,VAB,2018-01-10 01:04:00,9683.75,Profit target,2.212,8.848,44.24,5.76,-3264.72000000003,0.5,2.5
572,NQ,Long,1,2018-01-11 02:35:00,9690.25,VAB,2018-01-11 02:38:00,9688.75,Stop loss,-1.788,-7.152,-35.76,5.76,-3300.48000000003,1.5,0.25
573,NQ,Long,1,2018-01-11 13:37:00,9712.25,VAB,2018-01-11 13:41:00,9710.25,Stop loss,-2.288,-9.152,-45.76,5.76,-3346.24000000003,2,0.25
574,NQ,Long,1,2018-01-11 14:07:00,9712.25,VAB,2018-01-11 14:51:00,9716.75,Profit target,4.212,16.848,84.24,5.76,-3262.00000000003,1,4.5
575,NQ,Long,1,2018-01-18 13:55:00,9841.25,VAB,2018-01-18 14:01:00,9837.5,Stop loss,-4.038,-16.152,-80.76,5.76,-3342.76000000003,3.75,0.75
576,NQ,Long,1,2018-01-23 19:31:00,9973.75,VAB,2018-01-23 19:33:00,9972,Stop loss,-2.038,-8.152,-40.76,5.76,-3383.52000000003,1.75,0.25
577,NQ,Long,1,2018-01-25 23:21:00,9963,VAB,2018-01-25 23:25:00,9961.75,Stop loss,-1.538,-6.152,-30.76,5.76,-3414.28000000004,1.25,0.25
578,NQ,Short,1,2018-01-29 23:07:00,9948.5,VAB,2018-01-29 23:11:00,9953.75,Stop loss,-5.538,-22.152,-110.76,5.76,-3525.04000000004,5.25,1.75
579,NQ,Short,1,2018-02-01 21:26:00,9943.25,VAB,2018-02-01 21:36:00,9945,Stop loss,-2.038,-8.152,-40.76,5.76,-3565.80000000004,1.75,1
580,NQ,Long,1,2018-02-04 21:56:00,9745,VAB,2018-02-04 21:59:00,9743.5,Stop loss,-1.788,-7.152,-35.76,5.76,-3601.56000000004,1.5,0
581,NQ,Long,1,2018-02-07 19:51:00,9550.25,VAB,2018-02-07 20:25:00,9541.5,Stop loss,-9.038,-36.152,-180.76,5.76,-3782.32000000004,8.75,11.5
582,NQ,Long,1,2018-02-12 07:12:00,9492.25,VAB,2018-02-12 07:19:00,9499,Profit target,6.462,25.848,129.24,5.76,-3653.08000000004,2.25,6.75
583,NQ,Long,1,2018-02-12 07:50:00,9492.75,VAB,2018-02-12 07:51:00,9502.25,Profit target,9.212,36.848,184.24,5.76,-3468.84000000004,2.25,9.5
584,NQ,Long,1,2018-02-14 13:32:00,9668.5,VAB,2018-02-14 14:05:00,9687,Profit target,18.212,72.848,364.24,5.76,-3104.60000000004,6.75,18.5
585,NQ,Long,1,2018-02-18 19:13:00,9815.75,VAB,2018-02-18 19:23:00,9813,Stop loss,-3.038,-12.152,-60.76,5.76,-3165.36000000004,2.75,0.25
586,NQ,Long,1,2018-02-21 09:02:00,9835.25,VAB,2018-02-21 09:03:00,9825.25,Stop loss,-10.288,-41.152,-205.76,5.76,-3371.12000000004,10,0
587,NQ,Long,1,2018-02-21 09:17:00,9834.5,VAB,2018-02-21 10:26:00,9853,Profit target,18.212,72.848,364.24,5.76,-3006.88000000004,3,18.5
588,NQ,Long,1,2018-02-23 07:01:00,9827,VAB,2018-02-23 07:01:00,9829.25,Profit target,1.962,7.848,39.24,5.76,-2967.64000000004,0,2.25
589,NQ,Long,1,2018-03-07 13:51:00,9922,VAB,2018-03-07 13:52:00,9914.75,Stop loss,-7.538,-30.152,-150.76,5.76,-3118.40000000004,7.25,0.75
590,NQ,Long,1,2018-03-07 14:06:00,9922,VAB,2018-03-07 14:32:00,9935.5,Profit target,13.212,52.848,264.24,5.76,-2854.16000000004,2.25,13.5
591,NQ,Long,1,2018-03-08 05:51:00,9963.5,VAB,2018-03-08 06:05:00,9966.5,Profit target,2.712,10.848,54.24,5.76,-2799.92000000004,1.5,3
592,NQ,Long,1,2018-03-09 12:01:00,10081.75,VAB,2018-03-09 12:16:00,10087.5,Profit target,5.462,21.848,109.24,5.76,-2690.68000000004,3.25,5.75
593,NQ,Long,1,2018-03-11 20:06:00,10140.25,VAB,2018-03-11 20:07:00,10138.75,Stop loss,-1.788,-7.152,-35.76,5.76,-2726.44000000004,1.5,0
594,NQ,Long,1,2018-03-11 20:15:00,10140.25,VAB,2018-03-11 20:18:00,10143.5,Profit target,2.962,11.848,59.24,5.76,-2667.20000000004,1.5,3.25
595,NQ,Short,1,2018-03-12 07:02:00,10141.75,VAB,2018-03-12 07:51:00,10134.5,Profit target,6.962,27.848,139.24,5.76,-2527.96000000004,1.5,7.25
596,NQ,Short,1,2018-03-12 19:53:00,10140.75,VAB,2018-03-12 19:56:00,10142,Stop loss,-1.538,-6.152,-30.76,5.76,-2558.72000000004,1.25,0
597,NQ,Long,1,2018-03-13 06:07:00,10159.25,VAB,2018-03-13 06:11:00,10158.25,Stop loss,-1.288,-5.152,-25.76,5.76,-2584.48000000004,1,0.75
598,NQ,Long,1,2018-03-14 07:34:00,10097.25,VAB,2018-03-14 07:38:00,10095.5,Stop loss,-2.038,-8.152,-40.76,5.76,-2625.24000000004,2.75,3.25
599,NQ,Short,1,2018-03-14 15:04:00,10043.5,VAB,2018-03-14 16:00:00,10044.5,Exit on session close,-1.288,-5.152,-25.76,5.76,-2651.00000000004,4,3.75
600,NQ,Short,1,2018-03-16 14:39:00,10026.5,VAB,2018-03-16 14:40:00,10028.75,Stop loss,-2.538,-10.152,-50.76,5.76,-2701.76000000004,2.5,0
601,NQ,Long,1,2018-03-20 22:54:00,9904.5,VAB,2018-03-21 00:55:00,9902,Stop loss,-2.788,-11.152,-55.76,5.76,-2757.52000000004,2.5,3.25
602,NQ,Short,1,2018-03-23 01:15:00,9601.5,VAB,2018-03-23 01:23:00,9591.5,Profit target,9.712,38.848,194.24,5.76,-2563.28000000004,5.5,10
