TradeNumber,Instrument,Direction,Quantity,EntryTime,EntryPrice,EntryName,ExitTime,ExitPrice,ExitName,ProfitPoints,ProfitTicks,ProfitCurrency,Commission,CumProfitCurrency,MaePoints,MfePoints,Stop,Target,R
704,NQ,Short,1,2024-12-27 00:41:00,22841,VAB,2024-12-27 00:49:00,22845.75,Stop loss,-4.95,-19.8,-99,4,-1855,4.75,1,22845.6770833333,22832.5520833333,-1.0156
705,NQ,Short,1,2024-12-31 12:58:00,22139.5,VAB,2024-12-31 13:04:00,22102.5,Profit target,36.8,147.2,736,4,-1119,8,37,22158.4895833333,22102.5520833333,1.9484
706,NQ,Short,1,2024-12-31 13:21:00,22128.5,VAB,2024-12-31 13:54:00,22162.5,Stop loss,-34.2,-136.8,-684,4,-1803,34,34.5,22162.28125,22061.96875,-1.0065
707,NQ,Short,1,2025-01-13 01:58:00,21788,VAB,2025-01-13 02:01:00,21806,Stop loss,-18.2,-72.8,-364,4,-2167,18,8.75,21805.8333333333,21753.3333333333,-1.0093
708,NQ,Short,1,2025-01-13 02:18:00,21789.25,VAB,2025-01-13 02:21:00,21759.25,Profit target,29.8,119.2,596,4,-1571,7.25,30,21804.6666666667,21759.1666666667,1.9459
709,NQ,Short,1,2025-01-16 13:51:00,22254.5,VAB,2025-01-16 13:54:00,22271.25,Stop loss,-16.95,-67.8,-339,4,-1910,16.75,7.25,22271,22222.25,-1.0152
710,NQ,Short,1,2025-01-21 01:23:00,22504.75,VAB,2025-01-21 01:27:00,22518.75,Stop loss,-14.2,-56.8,-284,4,-2194,14,0.75,22518.59375,22477.71875,-1.0113
711,NQ,Long,1,2025-01-21 23:56:00,22773.25,VAB,2025-01-21 23:57:00,22771,Stop loss,-2.45,-9.8,-49,4,-2243,2.25,0.25,22771.2291666667,22776.5729166667,-1.1134
712,NQ,Long,1,2025-01-22 00:07:00,22773.5,VAB,2025-01-22 00:09:00,22770.5,Stop loss,-3.2,-12.8,-64,4,-2307,3,2.25,22770.75,22778.0625,-1.0909
713,NQ,Long,1,2025-01-22 00:11:00,22773.5,VAB,2025-01-22 00:21:00,22770,Stop loss,-3.7,-14.8,-74,4,-2381,3.5,4.5,22770.25,22779.53125,-1.0769
714,NQ,Long,1,2025-01-23 07:30:00,22813,VAB,2025-01-23 07:30:00,22804.75,Stop loss,-8.45,-33.8,-169,4,-2550,8.25,0,22805.03125,22828.0625,-1.0353
715,NQ,Long,1,2025-01-31 04:25:00,22698.75,VAB,2025-01-31 04:52:00,22689.25,Stop loss,-9.7,-38.8,-194,4,-2744,9.5,6.5,22689.5,22716.5,-1.0270
716,NQ,Long,1,2025-01-31 04:59:00,22698,VAB,2025-01-31 05:18:00,22715.75,Profit target,17.55,70.2,351,4,-2393,5.75,17.75,22688.75,22715.75,1.9189
717,NQ,Short,1,2025-01-31 15:31:00,22479.25,VAB,2025-01-31 16:00:00,22483.25,Exit on session close,-4.2,-16.8,-84,4,-2477,10.25,20,22495.5416666667,22447.1041666667,-0.2455
718,NQ,Short,1,2025-02-02 22:06:00,21937.25,VAB,2025-02-02 22:33:00,21903,Profit target,34.05,136.2,681,4,-1796,13.25,34.25,21954.6875,21902.9375,1.9642
719,NQ,Long,1,2025-02-03 10:49:00,22364.5,VAB,2025-02-03 10:57:00,22308.25,Stop loss,-56.45,-225.8,-1129,4,-2925,56.25,9,22308.4791666667,22475.6666666667,-1.0041
720,NQ,Long,1,2025-02-04 13:06:00,22556.75,VAB,2025-02-04 13:22:00,22590,Profit target,33.05,132.2,661,4,-2264,9,33.25,22539.8541666667,22590.1041666667,1.9679
721,NQ,Short,1,2025-02-07 15:22:00,22498,VAB,2025-02-07 16:00:00,22487.5,Exit on session close,10.3,41.2,206,4,-2058,4,11.5,22508.25,22478.34375,1.0244
722,NQ,Long,1,2025-02-10 02:23:00,22618.25,VAB,2025-02-10 02:33:00,22608.5,Stop loss,-9.95,-39.8,-199,4,-2257,9.75,9.75,22608.6666666667,22636.2916666667,-1.0174
723,NQ,Long,1,2025-02-11 09:16:00,22714.75,VAB,2025-02-11 09:45:00,22763.5,Profit target,48.55,194.2,971,4,-1286,17.75,48.75,22690.1354166667,22763.5729166667,1.9805
724,NQ,Long,1,2025-02-13 04:14:00,22745.25,VAB,2025-02-13 04:27:00,22732.25,Stop loss,-13.2,-52.8,-264,4,-1550,13,0.5,22732.4583333333,22769.9583333333,-1.0163
725,NQ,Long,1,2025-02-13 04:36:00,22745.25,VAB,2025-02-13 05:21:00,22765.75,Profit target,20.3,81.2,406,4,-1144,5.5,20.5,22734.5416666667,22765.7916666667,1.9144
726,NQ,Long,1,2025-02-13 11:56:00,22897,VAB,2025-02-13 11:59:00,22872.5,Stop loss,-24.7,-98.8,-494,4,-1638,24.5,2.25,22872.75,22944.46875,-1.0103
727,NQ,Long,1,2025-02-18 20:33:00,23192.5,VAB,2025-02-18 22:29:00,23184,Stop loss,-8.7,-34.8,-174,4,-1812,8.5,10.75,23184.25,23207.875,-1.0303
728,NQ,Long,1,2025-02-18 23:35:00,23180,VAB,2025-02-18 23:40:00,23174.25,Stop loss,-5.95,-23.8,-119,4,-1931,5.75,0.75,23174.375,23190.5,-1.0222
729,NQ,Short,1,2025-02-21 14:52:00,22590.75,VAB,2025-02-21 16:00:00,22572.25,Exit on session close,18.3,73.2,366,4,-1565,25.5,26,22620.25,22532.5,0.6271
730,NQ,Long,1,2025-02-24 19:42:00,22356.5,VAB,2025-02-24 20:24:00,22333.5,Stop loss,-23.2,-92.8,-464,4,-2029,23,7.25,22333.6979166667,22401.5729166667,-1.0087
731,NQ,Long,1,2025-02-25 00:09:00,22347.25,VAB,2025-02-25 00:11:00,22355.25,Profit target,7.8,31.2,156,4,-1873,2.5,8,22342.9166666667,22355.1666666667,1.8462
732,NQ,Short,1,2025-02-25 14:37:00,22104,VAB,2025-02-25 14:54:00,22055.25,Profit target,48.55,194.2,971,4,-902,22.25,48.75,22128.6875,22055.15625,1.9747
733,NQ,Long,1,2025-02-26 01:06:00,22186.5,VAB,2025-02-26 01:23:00,22206,Profit target,19.3,77.2,386,4,-516,9,19.5,22176.3333333333,22206.0833333333,1.9180
734,NQ,Long,1,2025-02-27 05:26:00,22242.25,VAB,2025-02-27 05:28:00,22234,Stop loss,-8.45,-33.8,-169,4,-685,8.25,0.5,22234.3229166667,22257.0104166667,-1.0407
735,NQ,Long,1,2025-03-05 13:56:00,21587.5,VAB,2025-03-05 14:18:00,21552.5,Stop loss,-35.2,-140.8,-704,4,-1389,35,49.5,21552.78125,21656.46875,-1.0081
736,NQ,Long,1,2025-03-05 14:29:00,21592.25,VAB,2025-03-05 14:34:00,21556,Stop loss,-36.45,-145.8,-729,4,-2118,36.25,17,21556.28125,21663.15625,-1.0078
737,NQ,Long,1,2025-03-05 15:58:00,21523.5,VAB,2025-03-05 16:00:00,21523.5,Exit on session close,-0.2,-0.8,-4,4,-2122,8.75,8.5,21510.7083333333,21548.2083333333,0.0000
738,NQ,Short,1,2025-03-10 15:57:00,20382.5,VAB,2025-03-10 16:00:00,20384.25,Exit on session close,-1.95,-7.8,-39,4,-2161,11.5,1.75,20394.34375,20359.75,-0.1478
739,NQ,Short,1,2025-03-12 15:21:00,20492.5,VAB,2025-03-12 16:00:00,20484.75,Exit on session close,7.55,30.2,151,4,-2010,14,19,20522,20434.34375,0.2627
740,NQ,Short,1,2025-03-13 11:47:00,20207.25,VAB,2025-03-13 11:48:00,20155,Profit target,52.05,208.2,1041,4,-969,10.75,52.25,20233.625,20154.875,1.9810
741,NQ,Short,1,2025-03-24 22:56:00,21043.75,VAB,2025-03-24 22:56:00,21046.25,Stop loss,-2.7,-10.8,-54,4,-1023,2.5,0,21046.0416666667,21039.7916666667,-1.0909
742,NQ,Short,1,2025-03-31 02:10:00,19909.5,VAB,2025-03-31 02:16:00,19929.75,Stop loss,-20.45,-81.8,-409,4,-1432,20.25,2.5,19929.4375,19870.53125,-1.0157
743,NQ,Short,1,2025-04-03 15:17:00,19384,VAB,2025-04-03 16:00:00,19357.25,Exit on session close,26.55,106.2,531,4,-901,8.25,61.5,19416.75,19318.875,0.8168
744,NQ,Short,1,2025-04-09 07:19:00,17655,VAB,2025-04-09 07:43:00,17709.25,Stop loss,-54.45,-217.8,-1089,4,-1990,57,46.25,17709.09375,17547.8125,-1.0029
745,NQ,Short,1,2025-04-09 23:02:00,19711.75,VAB,2025-04-09 23:17:00,19728.75,Stop loss,-17.2,-68.8,-344,4,-2334,17,24.75,19728.46875,19678.6875,-1.0168
746,NQ,Long,1,2025-04-11 15:18:00,19535.5,VAB,2025-04-11 16:00:00,19528.75,Exit on session close,-6.95,-27.8,-139,4,-2473,25.5,11.25,19506.78125,19592.09375,-0.2350
747,NQ,Long,1,2025-04-13 23:06:00,19769.75,VAB,2025-04-13 23:09:00,19763.25,Stop loss,-6.7,-26.8,-134,4,-2607,6.5,1.75,19763.4166666667,19781.2916666667,-1.0263
748,NQ,Long,1,2025-04-13 23:13:00,19770.5,VAB,2025-04-13 23:13:00,19784.5,Profit target,13.8,55.2,276,4,-2331,0,14,19763.1041666667,19784.4166666667,1.8930
749,NQ,Long,1,2025-04-16 23:41:00,19245.5,VAB,2025-04-17 00:10:00,19239.5,Stop loss,-6.2,-24.8,-124,4,-2455,6,6.75,19239.6666666667,19256.2604166667,-1.0286
750,NQ,Short,1,2025-04-21 02:53:00,18879.25,VAB,2025-04-21 03:01:00,18858.5,Profit target,20.55,82.2,411,4,-2044,8,20.75,18890.0833333333,18858.5208333333,1.9154
751,NQ,Long,1,2025-04-21 23:41:00,18697.25,VAB,2025-04-21 23:54:00,18688.75,Stop loss,-8.7,-34.8,-174,4,-2218,8.5,6.5,18689.0208333333,18713.0833333333,-1.0329
752,NQ,Long,1,2025-04-23 09:26:00,19782.25,VAB,2025-04-23 10:01:00,19710.75,Stop loss,-71.7,-286.8,-1434,4,-3652,71.5,91.75,19710.9166666667,19924.0416666667,-1.0023
753,NQ,Long,1,2025-04-24 11:14:00,19891.25,VAB,2025-04-24 11:35:00,19956,Profit target,64.55,258.2,1291,4,-2361,7,64.75,19858.6458333333,19955.9270833333,1.9859
754,NQ,Long,1,2025-04-30 19:48:00,20647,VAB,2025-04-30 20:10:00,20627,Stop loss,-20.2,-80.8,-404,4,-2765,20,14.75,20627.28125,20685.375,-1.0143
755,NQ,Long,1,2025-04-30 20:22:00,20646.75,VAB,2025-04-30 20:23:00,20628.75,Stop loss,-18.2,-72.8,-364,4,-3129,18,0,20629.0416666667,20681.8541666667,-1.0165
756,NQ,Short,1,2025-05-07 11:22:00,20542,VAB,2025-05-07 11:41:00,20559,Stop loss,-17.2,-68.8,-344,4,-3473,17,27.5,20558.75,20509.25,-1.0149
757,NQ,Short,1,2025-05-08 19:01:00,20841.75,VAB,2025-05-08 19:03:00,20827.75,Profit target,13.8,55.2,276,4,-3197,6.75,14,20849.125,20827.75,1.8983
758,NQ,Long,1,2025-05-12 00:30:00,21244.25,VAB,2025-05-12 00:33:00,21238.75,Stop loss,-5.7,-22.8,-114,4,-3311,5.5,6.25,21238.75,21254.5,-1.0000
759,NQ,Long,1,2025-05-12 05:06:00,21617.25,VAB,2025-05-12 05:22:00,21603.75,Stop loss,-13.7,-54.8,-274,4,-3585,17.25,15.25,21603.9479166667,21642.7916666667,-1.0149
760,NQ,Long,1,2025-05-12 05:27:00,21619,VAB,2025-05-12 05:35:00,21663.75,Profit target,44.55,178.2,891,4,-2694,6,44.75,21596.1875,21663.625,1.9616
761,NQ,Short,1,2025-05-20 09:29:00,22095,VAB,2025-05-20 09:40:00,22141.5,Stop loss,-46.7,-186.8,-934,4,-3628,46.5,8,22141.1666666667,22003.0416666667,-1.0072
762,NQ,Long,1,2025-05-21 09:21:00,22114,VAB,2025-05-21 09:26:00,22090.75,Stop loss,-23.45,-93.8,-469,4,-4097,23.25,8,22090.6875,22159.59375,-0.9973
763,NQ,Long,1,2025-05-21 09:32:00,22117.25,VAB,2025-05-21 09:33:00,22093.75,Stop loss,-23.7,-94.8,-474,4,-4571,23.5,2,22093.96875,22162.875,-1.0094
764,NQ,Short,1,2025-05-29 06:23:00,22433.5,VAB,2025-05-29 06:25:00,22418,Profit target,15.3,61.2,306,4,-4265,3.75,15.5,22441.8020833333,22417.8958333333,1.8670
765,NQ,Short,1,2025-05-29 15:54:00,22088,VAB,2025-05-29 16:00:00,22093.75,Exit on session close,-5.95,-23.8,-119,4,-4384,8,2,22120.9375,22023.03125,-0.1746
766,NQ,Short,1,2025-06-02 23:18:00,22164.5,VAB,2025-06-02 23:28:00,22155.25,Profit target,9.05,36.2,181,4,-4203,4,9.25,22169.4479166667,22155.2291666667,1.8695
767,NQ,Short,1,2025-06-03 01:07:00,22165.25,VAB,2025-06-03 01:11:00,22153.25,Profit target,11.8,47.2,236,4,-3967,5.5,12,22171.6979166667,22153.3229166667,1.8611
768,NQ,Long,1,2025-06-03 09:46:00,22328.75,VAB,2025-06-03 10:00:00,22367.75,Profit target,38.8,155.2,776,4,-3191,10,39,22308.8541666667,22367.7291666667,1.9602
769,NQ,Long,1,2025-06-05 23:30:00,22321.25,VAB,2025-06-05 23:34:00,22315.25,Stop loss,-6.2,-24.8,-124,4,-3315,6,5.25,22315.5,22332,-1.0435
770,NQ,Short,1,2025-06-11 01:16:00,22591,VAB,2025-06-11 01:17:00,22599,Stop loss,-8.2,-32.8,-164,4,-3479,8,1.25,22598.6875,22576,-1.0407
771,NQ,Short,1,2025-06-11 21:33:00,22493,VAB,2025-06-11 21:39:00,22500.5,Stop loss,-7.7,-30.8,-154,4,-3633,7.5,3,22500.28125,22478.90625,-1.0300
772,NQ,Short,1,2025-06-11 21:45:00,22491.75,VAB,2025-06-11 22:02:00,22500,Stop loss,-8.45,-33.8,-169,4,-3802,8.25,9.25,22499.6875,22476.53125,-1.0394
773,NQ,Short,1,2025-06-13 04:42:00,22314.75,VAB,2025-06-13 04:57:00,22335,Stop loss,-20.45,-81.8,-409,4,-4211,20.25,4,22334.78125,22275.71875,-1.0109
774,NQ,Short,1,2025-06-23 05:31:00,22360.75,VAB,2025-06-23 06:24:00,22298.5,Profit target,62.05,248.2,1241,4,-2970,15,62.25,22392.28125,22298.4375,1.9742
775,NQ,Long,1,2025-06-23 20:12:00,22732.75,VAB,2025-06-23 21:41:00,22709.25,Stop loss,-23.7,-94.8,-474,4,-3444,23.5,32.75,22709.1458333333,22778.9270833333,-0.9956
776,NQ,Long,1,2025-06-25 07:27:00,22986,VAB,2025-06-25 07:33:00,22978.5,Stop loss,-7.7,-30.8,-154,4,-3598,7.5,2.5,22978.65625,23000.03125,-1.0213
777,NQ,Long,1,2025-06-25 20:05:00,22973.25,VAB,2025-06-25 20:06:00,22969.75,Stop loss,-3.7,-14.8,-74,4,-3672,4.75,0.75,22969.8958333333,22978.8333333333,-1.0435
778,NQ,Long,1,2025-06-25 20:11:00,22972.75,VAB,2025-06-25 20:12:00,22968,Stop loss,-4.95,-19.8,-99,4,-3771,4.75,0.25,22968.25,22980.75,-1.0556
779,NQ,Long,1,2025-06-25 23:29:00,22991.5,VAB,2025-06-25 23:58:00,22998.5,Profit target,6.8,27.2,136,4,-3635,3.25,7,22987.8020833333,22998.4583333333,1.8930
780,NQ,Short,1,2025-06-30 13:32:00,23308.5,VAB,2025-06-30 13:57:00,23329.5,Stop loss,-21.2,-84.8,-424,4,-4059,21,33.5,23329.3333333333,23267.3333333333,-1.0080
781,NQ,Long,1,2025-07-02 18:41:00,23342.75,VAB,2025-07-02 18:43:00,23338.5,Stop loss,-4.45,-17.8,-89,4,-4148,4.25,0.75,23338.375,23350.75,-0.9714
782,NQ,Long,1,2025-07-03 01:07:00,23364,VAB,2025-07-03 01:24:00,23374,Profit target,9.8,39.2,196,4,-3952,4.5,10,23358.46875,23373.9375,1.8079
783,NQ,Short,1,2025-07-03 19:22:00,23523.5,VAB,2025-07-03 20:10:00,23530,Stop loss,-6.7,-26.8,-134,4,-4086,6.5,9.5,23529.65625,23512.125,-1.0558
784,NQ,Long,1,2025-07-17 12:54:00,23757.75,VAB,2025-07-17 13:01:00,23770.75,Profit target,12.8,51.2,256,4,-3830,3.75,13,23750.8229166667,23770.7291666667,1.8767
785,NQ,Long,1,2025-07-17 14:31:00,23759.25,VAB,2025-07-17 14:56:00,23745.75,Stop loss,-13.7,-54.8,-274,4,-4104,13.5,12.75,23745.875,23785.25,-1.0093
786,NQ,Short,1,2025-07-24 02:47:00,23850.25,VAB,2025-07-24 02:53:00,23855.25,Stop loss,-5.2,-20.8,-104,4,-4208,5,2.5,23855.0833333333,23840.8645833333,-1.0345
787,NQ,Short,1,2025-07-28 12:18:00,23969.5,VAB,2025-07-28 13:04:00,23947.25,Profit target,22.05,88.2,441,4,-3767,11,22.25,23981.0208333333,23947.3020833333,1.9313
788,NQ,Long,1,2025-07-30 13:27:00,24043,VAB,2025-07-30 13:36:00,24080.5,Profit target,37.3,149.2,746,4,-3021,3.25,37.5,24023.8541666667,24080.4166666667,1.9587
789,NQ,Long,1,2025-07-31 22:22:00,23831,VAB,2025-07-31 22:36:00,23823.75,Stop loss,-7.45,-29.8,-149,4,-3170,7.25,5.5,23824.1145833333,23843.9895833333,-1.0530
790,NQ,Short,1,2025-08-01 15:32:00,23370,VAB,2025-08-01 16:00:00,23364.25,Exit on session close,5.55,22.2,111,4,-3059,5,8.5,23380.6666666667,23349.3854166667,0.5391
791,NQ,Long,1,2025-08-07 07:47:00,24100.5,VAB,2025-08-07 07:59:00,24089.75,Stop loss,-10.95,-43.8,-219,4,-3278,10.75,7.5,24089.625,24121.125,-0.9885
792,NQ,Short,1,2025-08-07 11:02:00,23988,VAB,2025-08-07 11:41:00,23938.5,Profit target,49.3,197.2,986,4,-2292,19.75,49.5,24013.1666666667,23938.4166666667,1.9669
793,NQ,Long,1,2025-08-08 14:17:00,24208.5,VAB,2025-08-08 14:30:00,24199,Stop loss,-9.7,-38.8,-194,4,-2486,9.5,6.5,24199.0416666667,24226.6666666667,-1.0044
794,NQ,Short,1,2025-08-12 04:41:00,24135,VAB,2025-08-12 04:49:00,24141.25,Stop loss,-6.45,-25.8,-129,4,-2615,6.25,3,24140.8854166667,24123.6979166667,-1.0619
795,NQ,Short,1,2025-08-12 04:56:00,24134.25,VAB,2025-08-12 05:06:00,24123,Profit target,11.05,44.2,221,4,-2394,3.75,11.25,24140.3125,24123.125,1.8557
796,NQ,Long,1,2025-08-12 15:36:00,24434,VAB,2025-08-12 16:00:00,24443.25,Exit on session close,9.05,36.2,181,4,-2213,6,13.5,24425.6458333333,24450.0520833333,1.1072
797,NQ,Short,1,2025-08-20 18:46:00,23805,VAB,2025-08-20 19:22:00,23779.5,Profit target,25.3,101.2,506,4,-1707,12.5,25.5,23818.0625,23779.46875,1.9522
798,NQ,Short,1,2025-08-22 00:06:00,23696.75,VAB,2025-08-22 00:20:00,23687.5,Profit target,9.05,36.2,181,4,-1526,8,9.25,23701.625,23687.5625,1.8974
799,NQ,Long,1,2025-08-25 09:48:00,24048.25,VAB,2025-08-25 10:13:00,24082.75,Profit target,34.3,137.2,686,4,-840,10.25,34.5,24030.59375,24082.71875,1.9540
800,NQ,Short,1,2025-08-29 06:51:00,24127.25,VAB,2025-08-29 07:31:00,24138.75,Stop loss,-11.7,-46.8,-234,4,-1074,11.5,11.5,24138.5729166667,24104.5104166667,-1.0156
801,NQ,Long,1,2025-09-02 09:29:00,23730.25,VAB,2025-09-02 09:43:00,23695.25,Stop loss,-35.2,-140.8,-704,4,-1778,35,26.25,23695.375,23798.875,-1.0036
802,NQ,Short,1,2025-09-03 13:51:00,23827.5,VAB,2025-09-03 14:06:00,23844.5,Stop loss,-17.2,-68.8,-344,4,-2122,17,4.25,23844.4166666667,23794.2291666667,-1.0049
803,NQ,Long,1,2025-09-05 02:37:00,24252,VAB,2025-09-05 02:47:00,24245.75,Stop loss,-6.45,-25.8,-129,4,-2251,6.25,5.75,24245.9375,24263.5625,-1.0309
804,NQ,Short,1,2025-09-12 04:36:00,24494,VAB,2025-09-12 04:41:00,24499,Stop loss,-5.2,-20.8,-104,4,-2355,5,3.75,24498.8645833333,24484.7708333333,-1.0278
805,NQ,Long,1,2025-09-12 12:46:00,24599,VAB,2025-09-12 12:53:00,24612.75,Profit target,13.55,54.2,271,4,-2084,2.25,13.75,24591.8541666667,24612.8229166667,1.9242
806,NQ,Long,1,2025-09-12 15:56:00,24609.25,VAB,2025-09-12 15:58:00,24606,Stop loss,-3.45,-13.8,-69,4,-2153,4.25,1.5,24606.0416666667,24614.7916666667,-1.0130
807,NQ,Long,1,2025-09-15 02:34:00,24648.5,VAB,2025-09-15 02:45:00,24640.25,Stop loss,-8.45,-33.8,-169,4,-2322,8.25,8.5,24640.5833333333,24663.4583333333,-1.0421
808,NQ,Short,1,2025-09-17 11:38:00,24652.75,VAB,2025-09-17 12:31:00,24668.5,Stop loss,-15.95,-63.8,-319,4,-2641,15.75,21.5,24668.3125,24622,-1.0120
809,NQ,Short,1,2025-09-21 18:46:00,25104.25,VAB,2025-09-21 18:51:00,25109.5,Stop loss,-5.45,-21.8,-109,4,-2750,5.25,2.5,25109.2916666667,25095.0729166667,-1.0413
810,NQ,Short,1,2025-09-23 09:53:00,25199,VAB,2025-09-23 09:56:00,25216.5,Stop loss,-17.7,-70.8,-354,4,-3104,17.5,1.75,25216.2291666667,25165.0104166667,-1.0157
811,NQ,Short,1,2025-09-23 10:41:00,25198,VAB,2025-09-23 10:48:00,25216.25,Stop loss,-18.45,-73.8,-369,4,-3473,18.25,12,25215.90625,25163.09375,-1.0192
812,NQ,Long,1,2025-09-24 06:08:00,25164.5,VAB,2025-09-24 06:32:00,25154.5,Stop loss,-10.2,-40.8,-204,4,-3677,10,4.75,25154.7604166667,25183.9791666667,-1.0267
813,NQ,Short,1,2025-10-02 13:01:00,25341,VAB,2025-10-02 13:12:00,25357,Stop loss,-16.2,-64.8,-324,4,-4001,16,5.25,25356.6875,25310.5625,-1.0199
814,NQ,Short,1,2025-10-03 14:51:00,25255.75,VAB,2025-10-03 14:54:00,25267.75,Stop loss,-12.2,-48.8,-244,4,-4245,19.25,4,25267.5833333333,25232.5833333333,-1.0141
815,NQ,Long,1,2025-10-08 13:03:00,25537.75,VAB,2025-10-08 13:06:00,25522.75,Stop loss,-15.2,-60.8,-304,4,-4549,15,3.75,25523.0833333333,25566.5833333333,-1.0227
816,NQ,Long,1,2025-10-13 00:06:00,25070.75,VAB,2025-10-13 01:06:00,25099.75,Profit target,28.8,115.2,576,4,-3973,9.5,29,25055.9375,25099.8125,1.9578
817,NQ,Long,1,2025-10-15 03:40:00,25182,VAB,2025-10-15 03:48:00,25172,Stop loss,-10.2,-40.8,-204,4,-4177,10,4,25172.1666666667,25200.9166666667,-1.0169
818,NQ,Long,1,2025-10-15 03:53:00,25182,VAB,2025-10-15 04:04:00,25202.75,Profit target,20.55,82.2,411,4,-3766,4,20.75,25171.2083333333,25202.8333333333,1.9228
819,NQ,Long,1,2025-10-16 07:31:00,25330.75,VAB,2025-10-16 07:31:00,25308.75,Stop loss,-22.2,-88.8,-444,4,-4210,22,0,25309.1041666667,25373.2916666667,-1.0164
820,NQ,Short,1,2025-10-16 23:16:00,24986.5,VAB,2025-10-16 23:19:00,24972.25,Profit target,14.05,56.2,281,4,-3929,3,14.25,24993.9791666667,24972.2291666667,1.9053
821,NQ,Long,1,2025-10-23 12:11:00,25483.25,VAB,2025-10-23 12:27:00,25459.5,Stop loss,-23.95,-95.8,-479,4,-4408,23.75,19,25459.625,25529.375,-1.0053
822,NQ,Long,1,2025-10-24 11:48:00,25799.25,VAB,2025-10-24 12:48:00,25826,Profit target,26.55,106.2,531,4,-3877,4.25,26.75,25785.5,25826,1.9455
823,NQ,Long,1,2025-10-27 12:17:00,26167.75,VAB,2025-10-27 12:20:00,26158.25,Stop loss,-9.7,-38.8,-194,4,-4071,9.5,0.25,26158.3125,26186.0625,-1.0066
824,NQ,Long,1,2025-10-28 07:08:00,26257,VAB,2025-10-28 07:19:00,26269.5,Profit target,12.3,49.2,246,4,-3825,5,12.5,26250.4375,26269.5625,1.9048
825,NQ,Long,1,2025-10-28 10:53:00,26308.5,VAB,2025-10-28 11:28:00,26352.5,Profit target,43.8,175.2,876,4,-2949,9.5,44,26286.5,26352.5,2.0000
826,NQ,Long,1,2025-10-29 20:37:00,26552.75,VAB,2025-10-29 21:11:00,26592.5,Profit target,39.55,158.2,791,4,-2158,4.5,39.75,26532.5,26592.5,1.9630
827,NQ,Short,1,2025-10-31 10:26:00,26411,VAB,2025-10-31 10:38:00,26379.25,Profit target,31.55,126.2,631,4,-1527,3.5,31.75,26427.3333333333,26379.3333333333,1.9439
828,NQ,Short,1,2025-11-03 22:22:00,26183,VAB,2025-11-03 23:19:00,26160,Profit target,22.8,91.2,456,4,-1071,3.5,23,26194.9166666667,26159.9166666667,1.9301
829,NQ,Long,1,2025-11-05 10:06:00,25975.25,VAB,2025-11-05 10:09:00,25949,Stop loss,-26.45,-105.8,-529,4,-1600,26.25,13.25,25948.9791666667,26026.6666666667,-0.9992
830,NQ,Short,1,2025-11-11 07:25:00,25844.5,VAB,2025-11-11 07:32:00,25854.5,Stop loss,-10.2,-40.8,-204,4,-1804,10,16.25,25854.25,25825.375,-1.0256
831,NQ,Short,1,2025-11-13 14:55:00,25300.5,VAB,2025-11-13 14:56:00,25330.75,Stop loss,-30.45,-121.8,-609,4,-2413,30.25,10.5,25330.5625,25241.3125,-1.0062
832,NQ,Long,1,2025-11-19 05:43:00,24975.25,VAB,2025-11-19 05:44:00,24956.25,Stop loss,-19.2,-76.8,-384,4,-2797,19,1.75,24956.5625,25011.875,-1.0167
833,NQ,Short,1,2025-11-20 14:14:00,24525,VAB,2025-11-20 14:17:00,24587.75,Stop loss,-62.95,-251.8,-1259,4,-4056,62.75,2.75,24587.5729166667,24400.4479166667,-1.0028
834,NQ,Long,1,2025-11-25 20:36:00,25427.25,VAB,2025-11-25 21:03:00,25444.5,Profit target,17.05,68.2,341,4,-3715,6.5,17.25,25418.2916666667,25444.4166666667,1.9256
835,NQ,Short,1,2025-11-30 19:31:00,25559.25,VAB,2025-11-30 19:42:00,25582.25,Stop loss,-23.2,-92.8,-464,4,-4179,23,6.25,25581.8958333333,25514.5208333333,-1.0156
836,NQ,Long,1,2025-12-01 10:21:00,25627.25,VAB,2025-12-01 11:45:00,25735.25,Profit target,107.8,431.2,2156,4,-2023,20,108,25572.75,25735.25,1.9817
837,NQ,Long,1,2025-12-01 12:51:00,25731.75,VAB,2025-12-01 12:56:00,25746.75,Profit target,14.8,59.2,296,4,-1727,7.75,15,25723.78125,25746.8125,1.8824
838,NQ,Long,1,2025-12-05 15:59:00,25994.75,VAB,2025-12-05 16:00:00,25989.75,Stop loss,-5.2,-20.8,-104,4,-1831,5,0.5,25990,26003.40625,-1.0526
839,NQ,Long,1,2025-12-09 09:51:00,25909.75,VAB,2025-12-09 10:02:00,25952.5,Profit target,42.55,170.2,851,4,-980,4.75,42.75,25887.9166666667,25952.4166666667,1.9580
840,NQ,Long,1,2025-12-09 14:41:00,25961.5,VAB,2025-12-09 14:42:00,25954.5,Stop loss,-7.2,-28.8,-144,4,-1124,7,1,25954.7708333333,25974.1458333333,-1.0402
841,NQ,Short,1,2025-12-12 14:14:00,25488.75,VAB,2025-12-12 14:31:00,25459.25,Profit target,29.3,117.2,586,4,-538,8.75,29.5,25503.8020833333,25459.1770833333,1.9599
842,NQ,Short,1,2025-12-16 18:36:00,25282,VAB,2025-12-16 18:38:00,25300.25,Stop loss,-18.45,-73.8,-369,4,-907,18.25,0.25,25299.9583333333,25246.7083333333,-1.0162
